postal_code,patient_count,year,source_flag
A7B8P2,12,2021,synthetic
A7C2P9,5,2021,synthetic
A7C4V0,8,2021,synthetic
A7C6S2,10,2021,synthetic
A7C8Y8,3,2021,synthetic
A7E0A5,3,2021,synthetic
A7E1P2,5,2021,synthetic
A7E3Y5,5,2021,synthetic
A7E7E2,1,2021,synthetic
A7E7J1,4,2021,synthetic
A7E8N9,6,2021,synthetic
A7G1X0,8,2021,synthetic
A7G3S2,17,2021,synthetic
A7G4A0,2,2021,synthetic
A7G5P3,9,2021,synthetic
A7G9J5,1,2021,synthetic
A7G9L9,3,2021,synthetic
A7H3A9,13,2021,synthetic
A7H3C4,4,2021,synthetic
A7H3G9,2,2021,synthetic
A7H3H1,5,2021,synthetic
A7H5T8,10,2021,synthetic
A7H9Y8,6,2021,synthetic
A7J0E7,7,2021,synthetic
A7J1G9,6,2021,synthetic
A7J2C8,3,2021,synthetic
A7J3B5,7,2021,synthetic
A7J7V3,10,2021,synthetic
A7J8Y2,1,2021,synthetic
A7J9J5,0,2021,synthetic
A7K0C0,4,2021,synthetic
A7K0E9,3,2021,synthetic
A7K2P0,0,2021,synthetic
A7K2T9,0,2021,synthetic
A7K4E3,5,2021,synthetic
A7K6S4,0,2021,synthetic
A7K6S5,2,2021,synthetic
A7K8B9,2,2021,synthetic
A7K8J1,8,2021,synthetic
A7L0Y0,7,2021,synthetic
A7L3V3,1,2021,synthetic
A7L4X4,3,2021,synthetic
A7L5A5,2,2021,synthetic
A7L5M6,5,2021,synthetic
A7L6L4,3,2021,synthetic
A7L7Y2,2,2021,synthetic
A7L9G8,3,2021,synthetic
A7M1J9,3,2021,synthetic
A7M1S2,1,2021,synthetic
A7M3V7,6,2021,synthetic
A7M3Y5,0,2021,synthetic
A7M4N8,6,2021,synthetic
A7M4T3,1,2021,synthetic
A7M6B2,1,2021,synthetic
A7N0A3,0,2021,synthetic
A7N1K5,8,2021,synthetic
A7N4B1,5,2021,synthetic
A7N6M6,5,2021,synthetic
A7N7A3,0,2021,synthetic
A7N7X3,6,2021,synthetic
A7N7X4,1,2021,synthetic
A7N8R6,1,2021,synthetic
A7N9V7,1,2021,synthetic
A7P0S2,5,2021,synthetic
A7P2B0,0,2021,synthetic
A7P4A8,2,2021,synthetic
A7P4E8,1,2021,synthetic
A7P4P4,1,2021,synthetic
A7P5N3,4,2021,synthetic
A7P6V8,5,2021,synthetic
A7P8P8,2,2021,synthetic
A7R6S7,3,2021,synthetic
A7R9P6,3,2021,synthetic
A7S2Y2,2,2021,synthetic
A7S3H7,0,2021,synthetic
A7S4H2,1,2021,synthetic
A7S4L5,3,2021,synthetic
A7S5A0,4,2021,synthetic
A7S7H7,5,2021,synthetic
A7T0C7,10,2021,synthetic
A7T3Y0,3,2021,synthetic
A7T4C8,6,2021,synthetic
A7T5R9,7,2021,synthetic
A7T9H0,2,2021,synthetic
A7T9X9,6,2021,synthetic
A7V0G8,6,2021,synthetic
A7V1P3,5,2021,synthetic
A7V2A2,0,2021,synthetic
A7V2T7,4,2021,synthetic
A7V3R2,2,2021,synthetic
A7V4S1,4,2021,synthetic
A7V6B6,3,2021,synthetic
A7V6L4,3,2021,synthetic
A7V6T9,4,2021,synthetic
A7V7T2,5,2021,synthetic
A7V8A0,1,2021,synthetic
A7X0L7,9,2021,synthetic
A7X0M6,1,2021,synthetic
A7X1P0,6,2021,synthetic
A7X1Y1,3,2021,synthetic
A7X5A3,0,2021,synthetic
A7X6Y9,7,2021,synthetic
A7X8E7,7,2021,synthetic
A7Y0B2,0,2021,synthetic
A7Y0J4,3,2021,synthetic
A7Y1G1,5,2021,synthetic
A7Y3X5,5,2021,synthetic
A7Y4B9,4,2021,synthetic
A7Y4J4,7,2021,synthetic
A7Y5K6,2,2021,synthetic
A7Y5S1,8,2021,synthetic
A7Y6C2,2,2021,synthetic
A7Y6C5,10,2021,synthetic
A7Y6S6,1,2021,synthetic
A7Y8J3,3,2021,synthetic
A8A0A7,1,2021,synthetic
A8A0B5,3,2021,synthetic
A8A0L9,6,2021,synthetic
A8A1R0,5,2021,synthetic
A8A2A7,0,2021,synthetic
A8A3V4,2,2021,synthetic
A8A6K8,2,2021,synthetic
A8A8H6,6,2021,synthetic
A8A8S0,8,2021,synthetic
A8A9K2,3,2021,synthetic
A8A9V1,6,2021,synthetic
A8B5B8,3,2021,synthetic
A8B8C1,5,2021,synthetic
A8B9M1,2,2021,synthetic
A8B9V0,3,2021,synthetic
A8C1R7,8,2021,synthetic
A8C1R9,4,2021,synthetic
A8C4B9,2,2021,synthetic
A8C8E7,1,2021,synthetic
A8E0C2,2,2021,synthetic
A8E0E2,5,2021,synthetic
A8E4G8,1,2021,synthetic
A8E4X2,2,2021,synthetic
A8E5B0,0,2021,synthetic
A8E5L1,4,2021,synthetic
A8E6L5,4,2021,synthetic
A8G2N9,0,2021,synthetic
A8G3P7,8,2021,synthetic
A8G6M5,5,2021,synthetic
A8G6X2,3,2021,synthetic
A8H1J3,4,2021,synthetic
A8H1L3,0,2021,synthetic
A8H1R6,3,2021,synthetic
A8H2K3,8,2021,synthetic
A8H2K9,5,2021,synthetic
A8H5V6,6,2021,synthetic
A8H6G1,2,2021,synthetic
A8H6N9,7,2021,synthetic
A8H9R2,3,2021,synthetic
A8J0B8,1,2021,synthetic
A8J2H8,1,2021,synthetic
A8J4G6,5,2021,synthetic
A8J7A0,8,2021,synthetic
A8K0G6,0,2021,synthetic
A8K2S4,2,2021,synthetic
A8K3P6,2,2021,synthetic
A8K5G8,9,2021,synthetic
A8K6S2,9,2021,synthetic
A8K7G0,1,2021,synthetic
A8K7L7,4,2021,synthetic
A8L0V6,3,2021,synthetic
A8L1E8,15,2021,synthetic
A8L2Y8,8,2021,synthetic
A8L3B4,4,2021,synthetic
A8L4B2,4,2021,synthetic
A8L4N8,1,2021,synthetic
A8L4X9,0,2021,synthetic
A8L7S9,5,2021,synthetic
A8L9E7,3,2021,synthetic
A8M0N5,6,2021,synthetic
A8M1H4,2,2021,synthetic
A8M2K6,7,2021,synthetic
A8M6C8,14,2021,synthetic
A8M6V2,9,2021,synthetic
A8M9T6,3,2021,synthetic
A8N1C3,21,2021,synthetic
A8N6S7,15,2021,synthetic
A8N7H2,17,2021,synthetic
A8N7J0,8,2021,synthetic
A8N8Y6,3,2021,synthetic
A8N9M4,0,2021,synthetic
A8N9P7,5,2021,synthetic
A8N9X7,1,2021,synthetic
A8P0C3,0,2021,synthetic
A8P3E0,3,2021,synthetic
A8P3G0,4,2021,synthetic
A8P3L7,6,2021,synthetic
A8P4N7,10,2021,synthetic
A8P6R1,0,2021,synthetic
A8P7X1,0,2021,synthetic
A8P8R1,4,2021,synthetic
A8P9P9,3,2021,synthetic
A8R0M1,1,2021,synthetic
A8R1K2,3,2021,synthetic
A8R3M5,15,2021,synthetic
A8R4Y0,4,2021,synthetic
A8R7N2,4,2021,synthetic
A8R7S0,5,2021,synthetic
A8R9T0,8,2021,synthetic
A8S0M3,10,2021,synthetic
A8S3E0,7,2021,synthetic
A8S3G5,3,2021,synthetic
A8S4H4,7,2021,synthetic
A8S5S9,3,2021,synthetic
A8S8E6,8,2021,synthetic
A8S8X6,5,2021,synthetic
A8S9C5,3,2021,synthetic
A8S9R8,1,2021,synthetic
A8T0H0,4,2021,synthetic
A8T3N4,1,2021,synthetic
A8T7N6,2,2021,synthetic
A8V1K8,1,2021,synthetic
A8V2E6,5,2021,synthetic
A8V3P0,1,2021,synthetic
A8V3Y3,1,2021,synthetic
A8V4E2,4,2021,synthetic
A8V4T8,8,2021,synthetic
A8V6M0,6,2021,synthetic
A8X2X2,1,2021,synthetic
A8X4C3,15,2021,synthetic
A8X5A2,21,2021,synthetic
A8X7P1,10,2021,synthetic
A8X7P2,10,2021,synthetic
A8X9P5,7,2021,synthetic
A8X9V5,8,2021,synthetic
A8Y0J0,4,2021,synthetic
A8Y6G5,6,2021,synthetic
A8Y8R0,16,2021,synthetic
A8Y9T6,6,2021,synthetic
A9A0G2,6,2021,synthetic
A9A0N4,9,2021,synthetic
A9A0P6,2,2021,synthetic
A9A1S9,7,2021,synthetic
A9A3B5,8,2021,synthetic
A9A4R0,4,2021,synthetic
A9A8P5,5,2021,synthetic
A9B0R4,24,2021,synthetic
A9B2T1,9,2021,synthetic
A9B4T8,5,2021,synthetic
A9B9X0,7,2021,synthetic
A9C2A0,8,2021,synthetic
A9C2M3,6,2021,synthetic
A9C2R7,13,2021,synthetic
A9C3P2,4,2021,synthetic
A9C4Y9,1,2021,synthetic
A9C7G4,2,2021,synthetic
A9E1E2,2,2021,synthetic
A9E2J6,3,2021,synthetic
A9E2S1,0,2021,synthetic
A9E2X1,2,2021,synthetic
A9E6X6,5,2021,synthetic
A9E7M5,5,2021,synthetic
A9E9E6,20,2021,synthetic
A9G4S7,9,2021,synthetic
A9G5N0,12,2021,synthetic
A9G6B1,10,2021,synthetic
A9G6E1,5,2021,synthetic
A9G6H8,10,2021,synthetic
A9G7G7,3,2021,synthetic
A9G7N5,6,2021,synthetic
A9G8X8,3,2021,synthetic
A9G9J8,3,2021,synthetic
A9H0H7,10,2021,synthetic
A9H2T9,6,2021,synthetic
A9H4C8,2,2021,synthetic
A9H4N8,2,2021,synthetic
A9H5K5,5,2021,synthetic
A9H6X5,10,2021,synthetic
A9H8P2,2,2021,synthetic
A9H8S3,4,2021,synthetic
A9J1C5,13,2021,synthetic
A9J2V3,9,2021,synthetic
A9J3S7,18,2021,synthetic
A9J7T1,11,2021,synthetic
A9J8G1,7,2021,synthetic
A9J8R6,14,2021,synthetic
A9J9A4,17,2021,synthetic
A9K1Y1,15,2021,synthetic
A9K7E2,15,2021,synthetic
A9L0A8,4,2021,synthetic
A9L3K4,8,2021,synthetic
A9L4L7,6,2021,synthetic
A9L4L9,8,2021,synthetic
A9L5H8,5,2021,synthetic
A9L5P2,10,2021,synthetic
A9L9X1,6,2021,synthetic
A9M0G7,3,2021,synthetic
A9M2L2,3,2021,synthetic
A9M2M5,3,2021,synthetic
A9M5S8,5,2021,synthetic
A9M6K7,0,2021,synthetic
A9M6L3,6,2021,synthetic
A9M7H2,10,2021,synthetic
A9M7J3,8,2021,synthetic
A9M7T9,3,2021,synthetic
A9M7Y4,3,2021,synthetic
A9M9G9,14,2021,synthetic
A9N0P5,3,2021,synthetic
A9N6P1,5,2021,synthetic
A9P4K0,9,2021,synthetic
A9P7B5,8,2021,synthetic
A9P9T3,3,2021,synthetic
A9R3H2,0,2021,synthetic
A9R3H8,5,2021,synthetic
A9R4E2,4,2021,synthetic
A9S1B5,0,2021,synthetic
A9S1Y4,2,2021,synthetic
A9S3C4,3,2021,synthetic
A9S3H5,3,2021,synthetic
A9S5K0,4,2021,synthetic
A9S5T3,4,2021,synthetic
A9S6R6,5,2021,synthetic
A9S7L7,2,2021,synthetic
A9S9K9,5,2021,synthetic
A9T1G9,3,2021,synthetic
A9T3M0,1,2021,synthetic
A9T4A9,4,2021,synthetic
A9T8T6,2,2021,synthetic
A9T9J5,1,2021,synthetic
A9V1N7,4,2021,synthetic
A9V3L4,0,2021,synthetic
A9V3T7,2,2021,synthetic
A9V5C2,2,2021,synthetic
A9V6J9,6,2021,synthetic
A9V6X3,8,2021,synthetic
A9V8K7,0,2021,synthetic
A9V9V4,0,2021,synthetic
A9X0H9,2,2021,synthetic
A9X0J7,1,2021,synthetic
A9X3B5,7,2021,synthetic
A9X4B3,3,2021,synthetic
A9X6N2,1,2021,synthetic
A9X9K7,2,2021,synthetic
A9Y1P4,2,2021,synthetic
A9Y2H4,6,2021,synthetic
A9Y2J3,2,2021,synthetic
A9Y6N8,0,2021,synthetic
A9Y7B9,5,2021,synthetic
A9Y9J8,2,2021,synthetic
A9Y9M7,3,2021,synthetic
B0A2S3,1,2021,synthetic
B0A3A5,4,2021,synthetic
B0A3B7,3,2021,synthetic
B0A4S7,2,2021,synthetic
B0A5E1,3,2021,synthetic
B0A5S8,1,2021,synthetic
B0A6S9,7,2021,synthetic
B0A8E0,5,2021,synthetic
B0A9H6,0,2021,synthetic
B0A9M5,1,2021,synthetic
B0B0C8,4,2021,synthetic
B0B1S7,15,2021,synthetic
B0B5Y1,0,2021,synthetic
B0B7A6,2,2021,synthetic
B0B7L1,2,2021,synthetic
B0B7L3,3,2021,synthetic
B0B8S3,19,2021,synthetic
B0B8Y1,4,2021,synthetic
B0B9R5,8,2021,synthetic
B0B9T5,2,2021,synthetic
B0C1T1,1,2021,synthetic
B0C2V0,10,2021,synthetic
B0C6R2,14,2021,synthetic
B0C6T6,6,2021,synthetic
B0C7X2,12,2021,synthetic
B0C8P1,5,2021,synthetic
B0E0T0,6,2021,synthetic
B0E1K0,5,2021,synthetic
B0E3E1,4,2021,synthetic
B0E5B2,7,2021,synthetic
B0E5H0,11,2021,synthetic
B0E6J2,4,2021,synthetic
B0E9V6,2,2021,synthetic
B0G0B4,4,2021,synthetic
B0G0X2,1,2021,synthetic
B0G0Y7,17,2021,synthetic
B0G5N9,4,2021,synthetic
B0G6V2,3,2021,synthetic
B0G7E7,8,2021,synthetic
B0H0R9,5,2021,synthetic
B0H4X6,6,2021,synthetic
B0H5P5,4,2021,synthetic
B0H8V2,0,2021,synthetic
B0H9G7,3,2021,synthetic
B0H9M9,2,2021,synthetic
B0J2S0,3,2021,synthetic
B0J3P9,3,2021,synthetic
B0J6H9,3,2021,synthetic
B0J8R3,6,2021,synthetic
B0J9K0,5,2021,synthetic
B0J9P1,2,2021,synthetic
B0K1S3,5,2021,synthetic
B0K5X0,5,2021,synthetic
B0K6Y8,8,2021,synthetic
B0K8X0,2,2021,synthetic
B0K9R9,3,2021,synthetic
B0L2K4,5,2021,synthetic
B0L3L4,1,2021,synthetic
B0L4C7,0,2021,synthetic
B0L4V1,4,2021,synthetic
B0L5X6,8,2021,synthetic
B0L7C5,8,2021,synthetic
B0L7C6,3,2021,synthetic
B0L8C6,20,2021,synthetic
B0L9J3,11,2021,synthetic
B0L9M6,2,2021,synthetic
B0L9N0,2,2021,synthetic
B0L9R3,14,2021,synthetic
B0M2X0,17,2021,synthetic
B0M4C9,11,2021,synthetic
B0M4G2,11,2021,synthetic
B0M5K1,4,2021,synthetic
B0M5P5,4,2021,synthetic
B0N0S8,3,2021,synthetic
B0N3L6,6,2021,synthetic
B0N6P0,2,2021,synthetic
B0N8P9,6,2021,synthetic
B0N9H4,5,2021,synthetic
B0P0A7,1,2021,synthetic
B0P0B9,1,2021,synthetic
B0P0L9,0,2021,synthetic
B0P7T4,2,2021,synthetic
B0R0J7,9,2021,synthetic
B0R2A1,11,2021,synthetic
B0R2E1,9,2021,synthetic
B0R4C7,5,2021,synthetic
B0R4N5,12,2021,synthetic
B0R8K1,8,2021,synthetic
B0S0L5,1,2021,synthetic
B0S0M6,4,2021,synthetic
B0S2B2,1,2021,synthetic
B0S2P6,18,2021,synthetic
B0S3P6,2,2021,synthetic
B0S4P6,1,2021,synthetic
B0S7E3,0,2021,synthetic
B0S9A3,13,2021,synthetic
B0S9N1,4,2021,synthetic
B0S9N4,0,2021,synthetic
B0T8C5,3,2021,synthetic
B0V0L1,1,2021,synthetic
B0V3M3,0,2021,synthetic
B0V5H6,5,2021,synthetic
B0V9J1,14,2021,synthetic
B0X0V7,13,2021,synthetic
B0X1B0,2,2021,synthetic
B0X1J2,8,2021,synthetic
B0X3A4,3,2021,synthetic
B0X4V3,5,2021,synthetic
B0X5X5,0,2021,synthetic
B0X7A2,5,2021,synthetic
B0X7B6,3,2021,synthetic
B0X7E4,0,2021,synthetic
B0X7E9,0,2021,synthetic
B0X8M8,3,2021,synthetic
B0X9K3,5,2021,synthetic
B0Y4T7,2,2021,synthetic
B0Y5A6,5,2021,synthetic
B0Y5B9,0,2021,synthetic
B0Y5P3,2,2021,synthetic
B0Y6J0,2,2021,synthetic
B0Y7E2,5,2021,synthetic
B0Y9R6,13,2021,synthetic
B1A5L8,8,2021,synthetic
B1A6J5,3,2021,synthetic
B1A7B9,18,2021,synthetic
B1A9E5,1,2021,synthetic
B1B0H6,1,2021,synthetic
B1B0J7,7,2021,synthetic
B1B0T4,3,2021,synthetic
B1B1C3,3,2021,synthetic
B1B4V9,5,2021,synthetic
B1B6E0,7,2021,synthetic
B1B6L4,4,2021,synthetic
B1B6N7,1,2021,synthetic
B1B7B3,1,2021,synthetic
B1C0C3,4,2021,synthetic
B1C1M2,17,2021,synthetic
B1C6S8,10,2021,synthetic
B1C6T8,3,2021,synthetic
B1C6Y8,2,2021,synthetic
B1C7K4,18,2021,synthetic
B1C9M8,13,2021,synthetic
B1E1J2,4,2021,synthetic
B1E1N5,7,2021,synthetic
B1E3L0,5,2021,synthetic
B1E5X2,4,2021,synthetic
B1E6B9,5,2021,synthetic
B1E9J2,10,2021,synthetic
B1G2K0,2,2021,synthetic
B1G6M2,3,2021,synthetic
B1G6Y7,7,2021,synthetic
B1H0K5,3,2021,synthetic
B1H2E5,1,2021,synthetic
B1H3R0,8,2021,synthetic
B1J0T8,2,2021,synthetic
B1J2M8,11,2021,synthetic
B1J3L6,3,2021,synthetic
B1J5J8,4,2021,synthetic
B1J5Y5,6,2021,synthetic
B1J6E8,21,2021,synthetic
B1J7P8,2,2021,synthetic
B1J7S1,10,2021,synthetic
B1J9H3,6,2021,synthetic
B1K1G9,5,2021,synthetic
B1K2C4,0,2021,synthetic
B1K3M2,9,2021,synthetic
B1K5M3,3,2021,synthetic
B1K6Y7,7,2021,synthetic
B1L3P0,7,2021,synthetic
B1L3S5,2,2021,synthetic
B1L3T0,3,2021,synthetic
B1L4G4,2,2021,synthetic
B1L6L5,3,2021,synthetic
B1L6T4,1,2021,synthetic
B1L7L3,1,2021,synthetic
B1L8T9,1,2021,synthetic
B1M2H2,0,2021,synthetic
B1M5J9,7,2021,synthetic
B1N0H6,2,2021,synthetic
B1N2H4,3,2021,synthetic
B1N3H3,6,2021,synthetic
B1N3J0,1,2021,synthetic
B1N4S4,3,2021,synthetic
B1N7P1,0,2021,synthetic
B1N8T5,1,2021,synthetic
B1P0J5,6,2021,synthetic
B1P2K4,14,2021,synthetic
B1P4B5,5,2021,synthetic
B1P4C2,0,2021,synthetic
B1P4K7,1,2021,synthetic
B1P5G8,6,2021,synthetic
B1P6T5,9,2021,synthetic
B1P8C3,4,2021,synthetic
B1P9G9,2,2021,synthetic
B1P9L8,0,2021,synthetic
B1R0N0,6,2021,synthetic
B1R0S2,1,2021,synthetic
B1R2C1,1,2021,synthetic
B1R4R6,2,2021,synthetic
B1R5G2,0,2021,synthetic
B1R5X4,2,2021,synthetic
B1R9R7,3,2021,synthetic
B1S0B8,0,2021,synthetic
B1S1A5,0,2021,synthetic
B1S1E0,1,2021,synthetic
B1S2H1,6,2021,synthetic
B1S3S2,3,2021,synthetic
B1S5G0,0,2021,synthetic
B1T1L6,2,2021,synthetic
B1T2M3,0,2021,synthetic
B1T3Y1,7,2021,synthetic
B1T5E5,5,2021,synthetic
B1T7A1,9,2021,synthetic
B1T7C8,7,2021,synthetic
B1T8H9,7,2021,synthetic
B1V1H4,5,2021,synthetic
B1V1N6,2,2021,synthetic
B1V2P4,3,2021,synthetic
B1V2V2,3,2021,synthetic
B1V4V1,0,2021,synthetic
B1V8E0,2,2021,synthetic
B1V8T7,2,2021,synthetic
B1X2A1,4,2021,synthetic
B1X4C2,4,2021,synthetic
B1X6A7,3,2021,synthetic
B1X6E7,1,2021,synthetic
B1X6J0,2,2021,synthetic
B1X8S4,6,2021,synthetic
B1X8S7,3,2021,synthetic
B1Y0A2,6,2021,synthetic
B1Y0M1,7,2021,synthetic
B1Y4L4,2,2021,synthetic
B1Y4L8,1,2021,synthetic
B1Y4M8,3,2021,synthetic
B1Y4T9,3,2021,synthetic
B1Y7H7,4,2021,synthetic
B1Y9E0,0,2021,synthetic
B2A0B0,6,2021,synthetic
B2A2S2,2,2021,synthetic
B2A4E2,3,2021,synthetic
B2A5J2,6,2021,synthetic
B2A5M8,2,2021,synthetic
B2A5Y0,2,2021,synthetic
B2A7B8,1,2021,synthetic
B2A7H7,4,2021,synthetic
B2A7T0,1,2021,synthetic
B2A7T4,3,2021,synthetic
B2A7T6,4,2021,synthetic
B2A8B7,4,2021,synthetic
B2A9K7,4,2021,synthetic
B2B0G2,0,2021,synthetic
B2B3K2,2,2021,synthetic
B2B3L3,0,2021,synthetic
B2B4G8,0,2021,synthetic
B2B4H2,2,2021,synthetic
B2B6B6,0,2021,synthetic
B2B6E1,0,2021,synthetic
B2B7M0,2,2021,synthetic
B2B8J1,12,2021,synthetic
B2B9G4,7,2021,synthetic
B2C2H7,4,2021,synthetic
B2C4N6,1,2021,synthetic
B2C4P4,9,2021,synthetic
B2C7L4,0,2021,synthetic
B2C9P5,1,2021,synthetic
B2E2P6,2,2021,synthetic
B2E3J5,6,2021,synthetic
B2E3Y8,3,2021,synthetic
B2E6T5,2,2021,synthetic
B2E7H3,2,2021,synthetic
B2G0P1,3,2021,synthetic
B2G3G9,4,2021,synthetic
B2G3P0,2,2021,synthetic
B2G5E8,2,2021,synthetic
B2G5P9,1,2021,synthetic
B2G8M3,4,2021,synthetic
B2G8R0,30,2021,synthetic
B2G9L3,10,2021,synthetic
B2G9L6,7,2021,synthetic
B2G9X9,2,2021,synthetic
B2H0E4,14,2021,synthetic
B2H1G7,4,2021,synthetic
B2H5K2,1,2021,synthetic
B2H6V7,4,2021,synthetic
B2H7G2,3,2021,synthetic
B2H7L1,4,2021,synthetic
B2J3K3,4,2021,synthetic
B2J4M3,2,2021,synthetic
B2J7H6,5,2021,synthetic
B2J8H7,8,2021,synthetic
B2K2K6,13,2021,synthetic
B2K4M5,10,2021,synthetic
B2K5N1,9,2021,synthetic
B2K6Y4,9,2021,synthetic
B2K8A2,7,2021,synthetic
B2K8V2,5,2021,synthetic
B2K9G4,6,2021,synthetic
B2L1N7,6,2021,synthetic
B2L2E1,4,2021,synthetic
B2L2G2,3,2021,synthetic
B2L3P6,6,2021,synthetic
B2M1E3,2,2021,synthetic
B2M4M6,3,2021,synthetic
B2N1P2,7,2021,synthetic
B2N1S7,4,2021,synthetic
B2N3V8,0,2021,synthetic
B2N5R3,6,2021,synthetic
B2N6J3,0,2021,synthetic
B2N6Y9,3,2021,synthetic
B2P0G1,5,2021,synthetic
B2P1K2,1,2021,synthetic
B2P3X3,0,2021,synthetic
B2P4M2,10,2021,synthetic
B2P5M2,4,2021,synthetic
B2P5M4,3,2021,synthetic
B2P9E4,2,2021,synthetic
B2R1P0,1,2021,synthetic
B2R1R8,0,2021,synthetic
B2R2N9,4,2021,synthetic
B2R2T9,2,2021,synthetic
B2R2X8,0,2021,synthetic
B2R3R6,4,2021,synthetic
B2R4K2,5,2021,synthetic
B2R4M6,4,2021,synthetic
B2R5N2,9,2021,synthetic
B2R6J2,3,2021,synthetic
B2R7V6,1,2021,synthetic
B2R9C9,0,2021,synthetic
B2S0N8,2,2021,synthetic
B2S1T6,0,2021,synthetic
B2S2C2,3,2021,synthetic
B2S2C3,8,2021,synthetic
B2S3V9,4,2021,synthetic
B2S5H1,3,2021,synthetic
B2T7C7,5,2021,synthetic
B2T7S1,0,2021,synthetic
B2T8B2,3,2021,synthetic
B2T8G8,12,2021,synthetic
B2T8S8,5,2021,synthetic
B2V1J5,0,2021,synthetic
B2V2X2,3,2021,synthetic
B2V4N1,2,2021,synthetic
B2V5G4,2,2021,synthetic
B2V6C2,3,2021,synthetic
B2V9E7,5,2021,synthetic
B2X0M1,3,2021,synthetic
B2X2H3,5,2021,synthetic
B2X3H6,2,2021,synthetic
B2X4T5,4,2021,synthetic
B2X7E9,0,2021,synthetic
B2X7J5,5,2021,synthetic
B2X9M4,2,2021,synthetic
B2X9V7,1,2021,synthetic
B2Y5E4,1,2021,synthetic
B2Y5M3,13,2021,synthetic
B2Y8G5,1,2021,synthetic
B2Y8R2,5,2021,synthetic
B2Y8V3,2,2021,synthetic
B2Y9J0,0,2021,synthetic
B3A3G2,3,2021,synthetic
B3A8G1,7,2021,synthetic
B3A9E6,2,2021,synthetic
B3B0C8,1,2021,synthetic
B3B0T9,3,2021,synthetic
B3B2R3,0,2021,synthetic
B3B2X7,1,2021,synthetic
B3B2Y0,10,2021,synthetic
B3B3K9,9,2021,synthetic
B3B5H0,11,2021,synthetic
B3B6G8,4,2021,synthetic
B3B6N3,3,2021,synthetic
B3B6Y7,0,2021,synthetic
B3B7B5,1,2021,synthetic
B3B7V3,8,2021,synthetic
B3B8A4,5,2021,synthetic
B3B8N7,0,2021,synthetic
B3B9K2,6,2021,synthetic
B3B9K6,4,2021,synthetic
B3C2E1,1,2021,synthetic
B3C2E7,3,2021,synthetic
B3C4A4,4,2021,synthetic
B3C6G9,13,2021,synthetic
B3C6P8,3,2021,synthetic
B3C9L3,0,2021,synthetic
B3E2H8,6,2021,synthetic
B3E4Y1,2,2021,synthetic
B3E5C1,6,2021,synthetic
B3E5K7,5,2021,synthetic
B3E8A5,3,2021,synthetic
B3E8E7,4,2021,synthetic
B3E8H8,0,2021,synthetic
B3E8S0,0,2021,synthetic
B3G1E1,2,2021,synthetic
B3G2L5,5,2021,synthetic
B3G4B8,5,2021,synthetic
B3G4E2,2,2021,synthetic
B3G5Y1,4,2021,synthetic
B3G6H8,5,2021,synthetic
B3G6R8,3,2021,synthetic
B3G7G1,2,2021,synthetic
B3H2J5,0,2021,synthetic
B3H3N9,5,2021,synthetic
B3H5G0,7,2021,synthetic
B3H7B7,4,2021,synthetic
B3H7X2,0,2021,synthetic
B3H9L0,2,2021,synthetic
B3H9P2,1,2021,synthetic
B3J0S7,1,2021,synthetic
B3J1E4,0,2021,synthetic
B3J1N0,9,2021,synthetic
B3J5V9,0,2021,synthetic
B3J7N7,1,2021,synthetic
B3J9M8,20,2021,synthetic
B3K1H0,10,2021,synthetic
B3K1K7,11,2021,synthetic
B3K3K4,2,2021,synthetic
B3K4G9,11,2021,synthetic
B3K4K6,9,2021,synthetic
B3K6V3,9,2021,synthetic
B3K9J0,1,2021,synthetic
B3K9S7,11,2021,synthetic
B3L0C8,7,2021,synthetic
B3L2A2,7,2021,synthetic
B3L5P8,2,2021,synthetic
B3L8K3,10,2021,synthetic
B3M0V0,7,2021,synthetic
B3M1T8,16,2021,synthetic
B3M3H0,9,2021,synthetic
B3M5Y5,7,2021,synthetic
B3M5Y9,17,2021,synthetic
B3M6A0,7,2021,synthetic
B3M6P9,23,2021,synthetic
B3M6Y4,9,2021,synthetic
B3M7C8,7,2021,synthetic
B3N3B5,3,2021,synthetic
B3N3S2,11,2021,synthetic
B3N5L0,1,2021,synthetic
B3N6C7,2,2021,synthetic
B3P3C3,0,2021,synthetic
B3P6V2,1,2021,synthetic
B3P6X1,6,2021,synthetic
B3P7J7,0,2021,synthetic
B3P9K6,1,2021,synthetic
B3R0G4,3,2021,synthetic
B3R0M7,5,2021,synthetic
B3R1G8,3,2021,synthetic
B3R1M9,5,2021,synthetic
B3R4S2,11,2021,synthetic
B3R4Y3,1,2021,synthetic
B3R9Y3,5,2021,synthetic
B3S0M3,5,2021,synthetic
B3S1A0,1,2021,synthetic
B3S4L3,8,2021,synthetic
B3S4M3,4,2021,synthetic
B3S9V1,4,2021,synthetic
B3S9V9,2,2021,synthetic
B3T1H4,3,2021,synthetic
B3T1N9,3,2021,synthetic
B3T1P2,3,2021,synthetic
B3T1R9,8,2021,synthetic
B3T5T8,5,2021,synthetic
B3T5V8,8,2021,synthetic
B3T8V8,4,2021,synthetic
B3V0C2,41,2021,synthetic
B3V4P4,4,2021,synthetic
B3V5L2,3,2021,synthetic
B3V8K6,5,2021,synthetic
B3X1J1,7,2021,synthetic
B3X2A9,6,2021,synthetic
B3X2R9,3,2021,synthetic
B3X4B2,2,2021,synthetic
B3X5E8,5,2021,synthetic
